name	qid	measure	value
DFreeKlim	235655	P_5	0.2
DFreeKlim	235655	ndcg	0.5080689216359938
DFreeKlim	235905	bpref	1.0
DFreeKlim	235905	recip_rank	0.058823529411764705
DFreeKlim	235905	P_5	0.0
DFreeKlim	235905	ndcg	0.20755663439544372
DFreeKlim	23596	bpref	0.0
DFreeKlim	23596	recip_rank	0.0
DFreeKlim	23596	P_5	0.0
DFreeKlim	23596	ndcg	0.0
DFreeKlim	236276	bpref	0.19999999999999998
DFreeKlim	236276	recip_rank	0.009433962264150943
DFreeKlim	236276	P_5	0.0
DFreeKlim	236276	ndcg	0.11611981058783677
DFreeKlim	23645	bpref	0.8
DFreeKlim	23645	recip_rank	0.03125
DFreeKlim	23645	P_5	0.0
DFreeKlim	23645	ndcg	0.18284824075157055
DFreeKlim	23666	bpref	0.6363636363636364
DFreeKlim	23666	recip_rank	0.017857142857142856
DFreeKlim	23666	P_5	0.0
DFreeKlim	23666	ndcg	0.16871281364024857
DFreeKlim	236748	bpref	0.0
DFreeKlim	236748	recip_rank	0.0
DFreeKlim	236748	P_5	0.0
DFreeKlim	236748	ndcg	0.0
DFreeKlim	2368	bpref	0.2857142857142857
DFreeKlim	2368	recip_rank	0.25
DFreeKlim	2368	P_5	0.2
DFreeKlim	2368	ndcg	0.15336332206134204
DFreeKlim	236974	bpref	0.75
DFreeKlim	236974	recip_rank	1.0
DFreeKlim	236974	P_5	0.4
DFreeKlim	236974	ndcg	0.522166136549125
DFreeKlim	23741	bpref	0.25
DFreeKlim	23741	recip_rank	0.0020408163265306124
DFreeKlim	23741	P_5	0.0
DFreeKlim	23741	ndcg	0.03140776340082674
DFreeKlim	237617	bpref	0.8
DFreeKlim	237617	recip_rank	1.0
DFreeKlim	237617	P_5	0.4
DFreeKlim	237617	ndcg	0.4802016518683985
DFreeKlim	2379	bpref	0.6
DFreeKlim	2379	recip_rank	1.0
DFreeKlim	2379	P_5	0.2
DFreeKlim	2379	ndcg	0.5193035159922195
DFreeKlim	2389	bpref	0.4666666666666666
DFreeKlim	2389	recip_rank	0.14285714285714285
DFreeKlim	2389	P_5	0.0
DFreeKlim	2389	ndcg	0.2187442370482619
DFreeKlim	239239	bpref	0.2857142857142857
DFreeKlim	239239	recip_rank	1.0
DFreeKlim	239239	P_5	0.2
DFreeKlim	239239	ndcg	0.4489710691466537
DFreeKlim	23936	bpref	0.3333333333333333
DFreeKlim	23936	recip_rank	0.00625
DFreeKlim	23936	P_5	0.0
DFreeKlim	23936	ndcg	0.06401364710923399
DFreeKlim	239503	bpref	0.2857142857142857
DFreeKlim	239503	recip_rank	1.0
DFreeKlim	239503	P_5	0.2
DFreeKlim	239503	ndcg	0.4546759273271406
DFreeKlim	24059	bpref	0.5
DFreeKlim	24059	recip_rank	0.5
DFreeKlim	24059	P_5	0.2
DFreeKlim	24059	ndcg	0.33609799583848765
DFreeKlim	24070	bpref	0.6
DFreeKlim	24070	recip_rank	1.0
DFreeKlim	24070	P_5	0.4
DFreeKlim	24070	ndcg	0.6916425459878147
DFreeKlim	240725	bpref	0.8
DFreeKlim	240725	recip_rank	1.0
DFreeKlim	240725	P_5	0.4
DFreeKlim	240725	ndcg	0.692629422693232
DFreeKlim	240878	bpref	0.14285714285714285
DFreeKlim	240878	recip_rank	0.5
DFreeKlim	240878	P_5	0.2
DFreeKlim	240878	ndcg	0.2394906845487749
DFreeKlim	2411	bpref	0.5
DFreeKlim	2411	recip_rank	0.008771929824561403
DFreeKlim	2411	P_5	0.0
DFreeKlim	2411	ndcg	0.1089500827843288
DFreeKlim	24110	bpref	0.0
DFreeKlim	24110	recip_rank	0.0
DFreeKlim	24110	P_5	0.0
DFreeKlim	24110	ndcg	0.0
DFreeKlim	24171	bpref	0.75
DFreeKlim	24171	recip_rank	0.02564102564102564
DFreeKlim	24171	P_5	0.0
DFreeKlim	24171	ndcg	0.16884536875852096
DFreeKlim	243043	bpref	0.25
DFreeKlim	243043	recip_rank	0.02857142857142857
DFreeKlim	243043	P_5	0.0
DFreeKlim	243043	ndcg	0.09227178996600532
DFreeKlim	243318	bpref	0.4
DFreeKlim	243318	recip_rank	0.0058823529411764705
DFreeKlim	243318	P_5	0.0
DFreeKlim	243318	ndcg	0.07074771547104887
DFreeKlim	243387	bpref	0.0
DFreeKlim	243387	recip_rank	0.0
DFreeKlim	243387	P_5	0.0
DFreeKlim	243387	ndcg	0.0
DFreeKlim	24348	bpref	0.6666666666666666
DFreeKlim	24348	recip_rank	0.03125
DFreeKlim	24348	P_5	0.0
DFreeKlim	24348	ndcg	0.15490944096856682
DFreeKlim	24357	bpref	0.3333333333333333
DFreeKlim	24357	recip_rank	0.007575757575757576
DFreeKlim	24357	P_5	0.0
DFreeKlim	24357	ndcg	0.09053071310680869
DFreeKlim	24358	bpref	0.0
DFreeKlim	24358	recip_rank	0.0
DFreeKlim	24358	P_5	0.0
DFreeKlim	24358	ndcg	0.0
DFreeKlim	243691	bpref	1.0
DFreeKlim	243691	recip_rank	1.0
DFreeKlim	243691	P_5	0.6
DFreeKlim	243691	ndcg	0.8821211986607034
DFreeKlim	244044	bpref	0.6666666666666666
DFreeKlim	244044	recip_rank	0.14285714285714285
DFreeKlim	244044	P_5	0.0
DFreeKlim	244044	ndcg	0.2751780137048218
DFreeKlim	24406	bpref	0.4
DFreeKlim	24406	recip_rank	0.011904761904761904
DFreeKlim	24406	P_5	0.0
DFreeKlim	24406	ndcg	0.06488098902743349
DFreeKlim	244378	bpref	0.16666666666666666
DFreeKlim	244378	recip_rank	0.0021321961620469083
DFreeKlim	244378	P_5	0.0
DFreeKlim	244378	ndcg	0.04145149838309678
DFreeKlim	244466	bpref	0.4
DFreeKlim	244466	recip_rank	0.030303030303030304
DFreeKlim	244466	P_5	0.0
DFreeKlim	244466	ndcg	0.1312439963867693
DFreeKlim	24459	bpref	0.25
DFreeKlim	24459	recip_rank	0.009009009009009009
DFreeKlim	24459	P_5	0.0
DFreeKlim	24459	ndcg	0.07007688585875795
DFreeKlim	244661	bpref	0.5555555555555556
DFreeKlim	244661	recip_rank	0.125
DFreeKlim	244661	P_5	0.0
DFreeKlim	244661	ndcg	0.2739112123618443
DFreeKlim	24479	bpref	0.25
DFreeKlim	24479	recip_rank	0.001996007984031936
DFreeKlim	24479	P_5	0.0
DFreeKlim	24479	ndcg	0.05317237006144978
DFreeKlim	244822	bpref	0.0
DFreeKlim	244822	recip_rank	0.0
DFreeKlim	244822	P_5	0.0
DFreeKlim	244822	ndcg	0.0
DFreeKlim	245019	bpref	0.2666666666666667
DFreeKlim	245019	recip_rank	0.5
DFreeKlim	245019	P_5	0.2
DFreeKlim	245019	ndcg	0.2591962903157132
DFreeKlim	245112	bpref	0.4
DFreeKlim	245112	recip_rank	0.07142857142857142
DFreeKlim	245112	P_5	0.0
DFreeKlim	245112	ndcg	0.14189373596566768
DFreeKlim	245428	bpref	0.5
DFreeKlim	245428	recip_rank	0.047619047619047616
DFreeKlim	245428	P_5	0.0
DFreeKlim	245428	ndcg	0.18567239539914676
DFreeKlim	245614	bpref	0.125
DFreeKlim	245614	recip_rank	0.002770083102493075
DFreeKlim	245614	P_5	0.0
DFreeKlim	245614	ndcg	0.03409171069833104
DFreeKlim	24594	bpref	0.25
DFreeKlim	24594	recip_rank	1.0
DFreeKlim	24594	P_5	0.2
DFreeKlim	24594	ndcg	0.38557853599234326
DFreeKlim	24599	bpref	0.0
DFreeKlim	24599	recip_rank	0.0
DFreeKlim	24599	P_5	0.0
DFreeKlim	24599	ndcg	0.0
DFreeKlim	245997	bpref	0.0
DFreeKlim	245997	recip_rank	0.0
DFreeKlim	245997	P_5	0.0
DFreeKlim	245997	ndcg	0.0
DFreeKlim	246077	bpref	0.125
DFreeKlim	246077	recip_rank	0.0029154518950437317
DFreeKlim	246077	P_5	0.0
DFreeKlim	246077	ndcg	0.021251462674790545
DFreeKlim	246242	bpref	0.9523809523809524
DFreeKlim	246242	recip_rank	1.0
DFreeKlim	246242	P_5	0.4
DFreeKlim	246242	ndcg	0.5338745018166278
DFreeKlim	246301	bpref	0.6666666666666666
DFreeKlim	246301	recip_rank	0.05555555555555555
DFreeKlim	246301	P_5	0.0
DFreeKlim	246301	ndcg	0.1575169037935884
DFreeKlim	246323	bpref	0.2
DFreeKlim	246323	recip_rank	0.0625
DFreeKlim	246323	P_5	0.0
DFreeKlim	246323	ndcg	0.1068485550943356
DFreeKlim	246352	bpref	0.0
DFreeKlim	246352	recip_rank	0.0
DFreeKlim	246352	P_5	0.0
DFreeKlim	246352	ndcg	0.0
DFreeKlim	246886	bpref	0.5151515151515151
DFreeKlim	246886	recip_rank	0.5
DFreeKlim	246886	P_5	0.4
DFreeKlim	246886	ndcg	0.4529760199976417
DFreeKlim	246913	bpref	0.638888888888889
DFreeKlim	246913	recip_rank	0.5
DFreeKlim	246913	P_5	0.4
DFreeKlim	246913	ndcg	0.3972233523130605
DFreeKlim	246970	bpref	0.07692307692307693
DFreeKlim	246970	recip_rank	0.1111111111111111
DFreeKlim	246970	P_5	0.0
DFreeKlim	246970	ndcg	0.038023258421893885
DFreeKlim	247	bpref	0.2
DFreeKlim	247	recip_rank	0.009259259259259259
DFreeKlim	247	P_5	0.0
DFreeKlim	247	ndcg	0.06128213860029226
DFreeKlim	2471	bpref	0.0
DFreeKlim	2471	recip_rank	0.25
DFreeKlim	2471	P_5	0.2
DFreeKlim	2471	ndcg	0.24460662633411723
DFreeKlim	24712	bpref	0.3333333333333333
DFreeKlim	24712	recip_rank	0.02564102564102564
DFreeKlim	24712	P_5	0.0
DFreeKlim	24712	ndcg	0.09046391495386416
DFreeKlim	247398	bpref	0.42857142857142855
DFreeKlim	247398	recip_rank	1.0
DFreeKlim	247398	P_5	0.2
DFreeKlim	247398	ndcg	0.37752870903029706
DFreeKlim	247549	bpref	0.4444444444444444
DFreeKlim	247549	recip_rank	0.1111111111111111
DFreeKlim	247549	P_5	0.0
DFreeKlim	247549	ndcg	0.19578667241211184
DFreeKlim	24769	bpref	0.4
DFreeKlim	24769	recip_rank	1.0
DFreeKlim	24769	P_5	0.2
DFreeKlim	24769	ndcg	0.29861072288008567
DFreeKlim	247881	bpref	0.5
DFreeKlim	247881	recip_rank	0.05263157894736842
DFreeKlim	247881	P_5	0.0
DFreeKlim	247881	ndcg	0.18378545783657424
DFreeKlim	248	bpref	0.6666666666666666
DFreeKlim	248	recip_rank	0.1111111111111111
DFreeKlim	248	P_5	0.0
DFreeKlim	248	ndcg	0.2537490818390264
DFreeKlim	24842	bpref	0.5714285714285714
DFreeKlim	24842	recip_rank	0.5
DFreeKlim	24842	P_5	0.6
DFreeKlim	24842	ndcg	0.4690666407869249
DFreeKlim	248496	bpref	0.6666666666666666
DFreeKlim	248496	recip_rank	0.002061855670103093
DFreeKlim	248496	P_5	0.0
DFreeKlim	248496	ndcg	0.10113411310354206
DFreeKlim	248594	bpref	0.0
DFreeKlim	248594	recip_rank	0.0
DFreeKlim	248594	P_5	0.0
DFreeKlim	248594	ndcg	0.0
DFreeKlim	24867	bpref	0.0
DFreeKlim	24867	recip_rank	0.0
DFreeKlim	24867	P_5	0.0
DFreeKlim	24867	ndcg	0.0
DFreeKlim	24884	bpref	0.5
DFreeKlim	24884	recip_rank	0.125
DFreeKlim	24884	P_5	0.0
DFreeKlim	24884	ndcg	0.18108713573169968
DFreeKlim	248972	bpref	0.3333333333333333
DFreeKlim	248972	recip_rank	0.004830917874396135
DFreeKlim	248972	P_5	0.0
DFreeKlim	248972	ndcg	0.07108784494852882
DFreeKlim	24903	bpref	0.5
DFreeKlim	24903	recip_rank	0.125
DFreeKlim	24903	P_5	0.0
DFreeKlim	24903	ndcg	0.18566156461233363
DFreeKlim	24916	bpref	0.3
DFreeKlim	24916	recip_rank	0.043478260869565216
DFreeKlim	24916	P_5	0.0
DFreeKlim	24916	ndcg	0.18847377359933673
DFreeKlim	249367	bpref	0.0
DFreeKlim	249367	recip_rank	0.0
DFreeKlim	249367	P_5	0.0
DFreeKlim	249367	ndcg	0.0
DFreeKlim	2495	bpref	0.3333333333333333
DFreeKlim	2495	recip_rank	0.14285714285714285
DFreeKlim	2495	P_5	0.0
DFreeKlim	2495	ndcg	0.224720126843619
DFreeKlim	249642	bpref	0.0
DFreeKlim	249642	recip_rank	0.0
DFreeKlim	249642	P_5	0.0
DFreeKlim	249642	ndcg	0.0
DFreeKlim	249828	bpref	0.16666666666666666
DFreeKlim	249828	recip_rank	0.008333333333333333
DFreeKlim	249828	P_5	0.0
DFreeKlim	249828	ndcg	0.02463786165077338
DFreeKlim	249944	bpref	0.16666666666666666
DFreeKlim	249944	recip_rank	0.034482758620689655
DFreeKlim	249944	P_5	0.0
DFreeKlim	249944	ndcg	0.08258173668641787
DFreeKlim	250073	bpref	1.0
DFreeKlim	250073	recip_rank	0.008547008547008548
DFreeKlim	250073	P_5	0.0
DFreeKlim	250073	ndcg	0.1895863339862621
DFreeKlim	2502	bpref	0.0
DFreeKlim	2502	recip_rank	0.0
DFreeKlim	2502	P_5	0.0
DFreeKlim	2502	ndcg	0.0
DFreeKlim	25022	bpref	0.0
DFreeKlim	25022	recip_rank	0.0
DFreeKlim	25022	P_5	0.0
DFreeKlim	25022	ndcg	0.0
DFreeKlim	250565	bpref	0.5714285714285714
DFreeKlim	250565	recip_rank	0.3333333333333333
DFreeKlim	250565	P_5	0.4
DFreeKlim	250565	ndcg	0.355279005555202
DFreeKlim	250573	bpref	0.8
DFreeKlim	250573	recip_rank	0.02702702702702703
DFreeKlim	250573	P_5	0.0
DFreeKlim	250573	ndcg	0.16357382676885993
DFreeKlim	2507	bpref	0.4
DFreeKlim	2507	recip_rank	0.005780346820809248
DFreeKlim	2507	P_5	0.0
DFreeKlim	2507	ndcg	0.061769178010253646
DFreeKlim	250733	bpref	0.25
DFreeKlim	250733	recip_rank	0.1
DFreeKlim	250733	P_5	0.0
DFreeKlim	250733	ndcg	0.06160098128186961
DFreeKlim	25077	bpref	0.6666666666666666
DFreeKlim	25077	recip_rank	0.3333333333333333
DFreeKlim	25077	P_5	0.4
DFreeKlim	25077	ndcg	0.42364399935267966
DFreeKlim	250869	bpref	0.0
DFreeKlim	250869	recip_rank	0.0
DFreeKlim	250869	P_5	0.0
DFreeKlim	250869	ndcg	0.0
DFreeKlim	25090	bpref	0.4
DFreeKlim	25090	recip_rank	0.010101010101010102
DFreeKlim	25090	P_5	0.0
DFreeKlim	25090	ndcg	0.117501908320687
DFreeKlim	251170	bpref	0.75
DFreeKlim	251170	recip_rank	0.012345679012345678
DFreeKlim	251170	P_5	0.0
DFreeKlim	251170	ndcg	0.1457446612206921
DFreeKlim	251206	bpref	1.0
DFreeKlim	251206	recip_rank	0.00425531914893617
DFreeKlim	251206	P_5	0.0
DFreeKlim	251206	ndcg	0.1488316325687596
DFreeKlim	251577	bpref	0.5
DFreeKlim	251577	recip_rank	0.09090909090909091
DFreeKlim	251577	P_5	0.0
DFreeKlim	251577	ndcg	0.1760073631998394
DFreeKlim	2522	bpref	0.5
DFreeKlim	2522	recip_rank	0.03225806451612903
DFreeKlim	2522	P_5	0.0
DFreeKlim	2522	ndcg	0.23780333241485474
DFreeKlim	252484	bpref	0.4
DFreeKlim	252484	recip_rank	0.018518518518518517
DFreeKlim	252484	P_5	0.0
DFreeKlim	252484	ndcg	0.11835556346596704
DFreeKlim	252612	bpref	1.0
DFreeKlim	252612	recip_rank	0.125
DFreeKlim	252612	P_5	0.0
DFreeKlim	252612	ndcg	0.37853706018516714
DFreeKlim	252738	bpref	0.0
DFreeKlim	252738	recip_rank	0.0
DFreeKlim	252738	P_5	0.0
DFreeKlim	252738	ndcg	0.0
DFreeKlim	252771	bpref	0.8
DFreeKlim	252771	recip_rank	1.0
DFreeKlim	252771	P_5	0.4
DFreeKlim	252771	ndcg	0.6676464945834073
DFreeKlim	252777	bpref	0.3333333333333333
DFreeKlim	252777	recip_rank	0.027777777777777776
DFreeKlim	252777	P_5	0.0
DFreeKlim	252777	ndcg	0.10205523074004982
DFreeKlim	252853	bpref	0.5416666666666667
DFreeKlim	252853	recip_rank	0.25
DFreeKlim	252853	P_5	0.2
DFreeKlim	252853	ndcg	0.30153432500271954
DFreeKlim	253	bpref	0.4
DFreeKlim	253	recip_rank	1.0
DFreeKlim	253	P_5	0.2
DFreeKlim	253	ndcg	0.5521220458464325
DFreeKlim	253337	bpref	1.0
DFreeKlim	253337	recip_rank	0.3333333333333333
DFreeKlim	253337	P_5	0.2
DFreeKlim	253337	ndcg	0.33208553072563546
DFreeKlim	253433	bpref	1.0
DFreeKlim	253433	recip_rank	0.2
DFreeKlim	253433	P_5	0.2
DFreeKlim	253433	ndcg	0.3113359607324514
DFreeKlim	25347	bpref	0.125
DFreeKlim	25347	recip_rank	0.0015625
DFreeKlim	25347	P_5	0.0
DFreeKlim	25347	ndcg	0.031077721577144
DFreeKlim	253705	bpref	0.2
DFreeKlim	253705	recip_rank	0.125
DFreeKlim	253705	P_5	0.0
DFreeKlim	253705	ndcg	0.13814317495066886
DFreeKlim	25374	bpref	0.0
DFreeKlim	25374	recip_rank	0.0
DFreeKlim	25374	P_5	0.0
DFreeKlim	25374	ndcg	0.0
DFreeKlim	253818	bpref	0.75
DFreeKlim	253818	recip_rank	0.04
DFreeKlim	253818	P_5	0.0
DFreeKlim	253818	ndcg	0.1640008831033605
DFreeKlim	253852	bpref	0.5
DFreeKlim	253852	recip_rank	0.03125
DFreeKlim	253852	P_5	0.0
DFreeKlim	253852	ndcg	0.09111636329094656
DFreeKlim	253857	bpref	0.3333333333333333
DFreeKlim	253857	recip_rank	0.043478260869565216
DFreeKlim	253857	P_5	0.0
DFreeKlim	253857	ndcg	0.06966118985478341
DFreeKlim	253925	bpref	0.0
DFreeKlim	253925	recip_rank	0.0
DFreeKlim	253925	P_5	0.0
DFreeKlim	253925	ndcg	0.0
DFreeKlim	253967	bpref	0.8
DFreeKlim	253967	recip_rank	1.0
DFreeKlim	253967	P_5	0.2
DFreeKlim	253967	ndcg	0.5796196981302146
DFreeKlim	254073	bpref	0.5
DFreeKlim	254073	recip_rank	0.3333333333333333
DFreeKlim	254073	P_5	0.2
DFreeKlim	254073	ndcg	0.17791233244774016
DFreeKlim	25414	bpref	0.2
DFreeKlim	25414	recip_rank	0.025
DFreeKlim	25414	P_5	0.0
DFreeKlim	25414	ndcg	0.040759240247498045
DFreeKlim	25436	bpref	0.0
DFreeKlim	25436	recip_rank	0.0
DFreeKlim	25436	P_5	0.0
DFreeKlim	25436	ndcg	0.0
DFreeKlim	2544	bpref	0.16666666666666666
DFreeKlim	2544	recip_rank	0.008333333333333333
DFreeKlim	2544	P_5	0.0
DFreeKlim	2544	ndcg	0.08565156249113336
DFreeKlim	254566	bpref	1.0
DFreeKlim	254566	recip_rank	1.0
DFreeKlim	254566	P_5	0.2
DFreeKlim	254566	ndcg	0.597717050182148
DFreeKlim	254800	bpref	0.3333333333333333
DFreeKlim	254800	recip_rank	1.0
DFreeKlim	254800	P_5	0.2
DFreeKlim	254800	ndcg	0.6387878864795979
DFreeKlim	25498	bpref	0.3333333333333333
DFreeKlim	25498	recip_rank	0.002325581395348837
DFreeKlim	25498	P_5	0.0
DFreeKlim	25498	ndcg	0.030374752253382837
DFreeKlim	25514	bpref	0.25
DFreeKlim	25514	recip_rank	0.0028089887640449437
DFreeKlim	25514	P_5	0.0
DFreeKlim	25514	ndcg	0.056255966430717855
DFreeKlim	2554	bpref	0.0
DFreeKlim	2554	recip_rank	0.0
DFreeKlim	2554	P_5	0.0
DFreeKlim	2554	ndcg	0.0
DFreeKlim	2557	bpref	0.5
DFreeKlim	2557	recip_rank	0.1
DFreeKlim	2557	P_5	0.0
DFreeKlim	2557	ndcg	0.20954154035669217
DFreeKlim	25596	bpref	0.7777777777777778
DFreeKlim	25596	recip_rank	0.08333333333333333
DFreeKlim	25596	P_5	0.0
DFreeKlim	25596	ndcg	0.26819163521376066
DFreeKlim	256013	bpref	0.2
DFreeKlim	256013	recip_rank	0.05555555555555555
DFreeKlim	256013	P_5	0.0
DFreeKlim	256013	ndcg	0.09071323697977958
DFreeKlim	25616	bpref	0.8
DFreeKlim	25616	recip_rank	0.045454545454545456
DFreeKlim	25616	P_5	0.0
DFreeKlim	25616	ndcg	0.20572256392875748
DFreeKlim	25644	bpref	0.16666666666666666
DFreeKlim	25644	recip_rank	0.0012077294685990338
DFreeKlim	25644	P_5	0.0
DFreeKlim	25644	ndcg	0.023960863731056995
DFreeKlim	256534	bpref	0.0
DFreeKlim	256534	recip_rank	0.0
DFreeKlim	256534	P_5	0.0
DFreeKlim	256534	ndcg	0.0
DFreeKlim	256986	bpref	0.75
DFreeKlim	256986	recip_rank	0.03333333333333333
DFreeKlim	256986	P_5	0.0
DFreeKlim	256986	ndcg	0.24943308097440212
DFreeKlim	25713	bpref	0.25
DFreeKlim	25713	recip_rank	0.0029411764705882353
DFreeKlim	25713	P_5	0.0
DFreeKlim	25713	ndcg	0.025328477106819274
DFreeKlim	257263	bpref	0.08333333333333333
DFreeKlim	257263	recip_rank	0.1111111111111111
DFreeKlim	257263	P_5	0.0
DFreeKlim	257263	ndcg	0.08582414753931758
DFreeKlim	257290	bpref	0.3333333333333333
DFreeKlim	257290	recip_rank	0.1
DFreeKlim	257290	P_5	0.0
DFreeKlim	257290	ndcg	0.20210860352923016
DFreeKlim	2573	bpref	0.2
DFreeKlim	2573	recip_rank	0.058823529411764705
DFreeKlim	2573	P_5	0.0
DFreeKlim	2573	ndcg	0.1419223702458844
DFreeKlim	257421	bpref	0.75
DFreeKlim	257421	recip_rank	1.0
DFreeKlim	257421	P_5	0.6
DFreeKlim	257421	ndcg	0.5887080497835561
DFreeKlim	257714	bpref	0.4
DFreeKlim	257714	recip_rank	0.5
DFreeKlim	257714	P_5	0.2
DFreeKlim	257714	ndcg	0.34724725901401043
DFreeKlim	25786	bpref	0.16666666666666669
DFreeKlim	25786	recip_rank	0.001092896174863388
DFreeKlim	25786	P_5	0.0
DFreeKlim	25786	ndcg	0.028536068051137516
DFreeKlim	257897	bpref	0.0
DFreeKlim	257897	recip_rank	0.0
DFreeKlim	257897	P_5	0.0
DFreeKlim	257897	ndcg	0.0
DFreeKlim	25813	bpref	0.25
DFreeKlim	25813	recip_rank	0.004366812227074236
DFreeKlim	25813	P_5	0.0
DFreeKlim	25813	ndcg	0.05889388532180168
DFreeKlim	258151	bpref	0.5
DFreeKlim	258151	recip_rank	0.5
DFreeKlim	258151	P_5	0.2
DFreeKlim	258151	ndcg	0.47269147365578834
DFreeKlim	258202	bpref	0.375
DFreeKlim	258202	recip_rank	0.010309278350515464
DFreeKlim	258202	P_5	0.0
DFreeKlim	258202	ndcg	0.12791794846309262
DFreeKlim	258219	bpref	0.0
DFreeKlim	258219	recip_rank	0.0
DFreeKlim	258219	P_5	0.0
DFreeKlim	258219	ndcg	0.0
DFreeKlim	258288	bpref	0.13333333333333336
DFreeKlim	258288	recip_rank	0.09090909090909091
DFreeKlim	258288	P_5	0.0
DFreeKlim	258288	ndcg	0.07064602601996708
DFreeKlim	25862	bpref	0.42857142857142855
DFreeKlim	25862	recip_rank	0.25
DFreeKlim	25862	P_5	0.2
DFreeKlim	25862	ndcg	0.14095488817474996
DFreeKlim	2587	bpref	0.13333333333333336
DFreeKlim	2587	recip_rank	0.0013698630136986301
DFreeKlim	2587	P_5	0.0
DFreeKlim	2587	ndcg	0.020693684552588083
DFreeKlim	258848	bpref	0.5
DFreeKlim	258848	recip_rank	0.013333333333333334
DFreeKlim	258848	P_5	0.0
DFreeKlim	258848	ndcg	0.1422751325023008
DFreeKlim	258922	bpref	0.5
DFreeKlim	258922	recip_rank	0.0047169811320754715
DFreeKlim	258922	P_5	0.0
DFreeKlim	258922	ndcg	0.1088447751672427
DFreeKlim	258991	bpref	0.3333333333333333
DFreeKlim	258991	recip_rank	0.041666666666666664
DFreeKlim	258991	P_5	0.0
DFreeKlim	258991	ndcg	0.10157668412685546
DFreeKlim	25914	bpref	0.33333333333333337
DFreeKlim	25914	recip_rank	0.058823529411764705
DFreeKlim	25914	P_5	0.0
DFreeKlim	25914	ndcg	0.21926336956739206
DFreeKlim	259290	bpref	0.75
DFreeKlim	259290	recip_rank	1.0
DFreeKlim	259290	P_5	0.2
DFreeKlim	259290	ndcg	0.5753999851713584
DFreeKlim	259383	bpref	0.5
DFreeKlim	259383	recip_rank	0.047619047619047616
DFreeKlim	259383	P_5	0.0
DFreeKlim	259383	ndcg	0.1404156244173529
DFreeKlim	25961	bpref	0.3076923076923077
DFreeKlim	25961	recip_rank	0.002257336343115124
DFreeKlim	25961	P_5	0.0
DFreeKlim	25961	ndcg	0.08705027532749929
DFreeKlim	259726	bpref	0.25
DFreeKlim	259726	recip_rank	0.25
DFreeKlim	259726	P_5	0.2
DFreeKlim	259726	ndcg	0.27328192229972753
DFreeKlim	259832	bpref	0.8333333333333334
DFreeKlim	259832	recip_rank	0.058823529411764705
DFreeKlim	259832	P_5	0.0
DFreeKlim	259832	ndcg	0.247726076044279
DFreeKlim	259847	bpref	0.16666666666666666
DFreeKlim	259847	recip_rank	0.0010570824524312897
DFreeKlim	259847	P_5	0.0
DFreeKlim	259847	ndcg	0.03230371361797194
DFreeKlim	26001	bpref	0.0
DFreeKlim	26001	recip_rank	0.0
DFreeKlim	26001	P_5	0.0
DFreeKlim	26001	ndcg	0.0
DFreeKlim	260205	bpref	0.0
DFreeKlim	260205	recip_rank	0.0
DFreeKlim	260205	P_5	0.0
DFreeKlim	260205	ndcg	0.0
DFreeKlim	260297	bpref	0.0
DFreeKlim	260297	recip_rank	0.0
DFreeKlim	260297	P_5	0.0
DFreeKlim	260297	ndcg	0.0
DFreeKlim	260492	bpref	0.2
DFreeKlim	260492	recip_rank	0.003076923076923077
DFreeKlim	260492	P_5	0.0
DFreeKlim	260492	ndcg	0.030335561228952097
DFreeKlim	26056	bpref	0.2
DFreeKlim	26056	recip_rank	0.0018796992481203006
DFreeKlim	26056	P_5	0.0
DFreeKlim	26056	ndcg	0.04346969699590797
DFreeKlim	26068	bpref	0.6666666666666666
DFreeKlim	26068	recip_rank	0.004524886877828055
DFreeKlim	26068	P_5	0.0
DFreeKlim	26068	ndcg	0.13069402016375886
DFreeKlim	260777	bpref	0.25
DFreeKlim	260777	recip_rank	0.004016064257028112
DFreeKlim	260777	P_5	0.0
DFreeKlim	260777	ndcg	0.09543159923318412
DFreeKlim	260810	bpref	0.2
DFreeKlim	260810	recip_rank	0.1111111111111111
DFreeKlim	260810	P_5	0.0
DFreeKlim	260810	ndcg	0.11853000556688292
DFreeKlim	260813	bpref	0.4
DFreeKlim	260813	recip_rank	0.015873015873015872
DFreeKlim	260813	P_5	0.0
DFreeKlim	260813	ndcg	0.10698639531315379
DFreeKlim	261018	bpref	0.0
DFreeKlim	261018	recip_rank	0.0
DFreeKlim	261018	P_5	0.0
DFreeKlim	261018	ndcg	0.0
DFreeKlim	261122	bpref	0.0
DFreeKlim	261122	recip_rank	0.0
DFreeKlim	261122	P_5	0.0
DFreeKlim	261122	ndcg	0.0
DFreeKlim	261252	bpref	0.8333333333333334
DFreeKlim	261252	recip_rank	0.3333333333333333
DFreeKlim	261252	P_5	0.2
DFreeKlim	261252	ndcg	0.40908458588058816
DFreeKlim	261369	bpref	0.9
DFreeKlim	261369	recip_rank	1.0
DFreeKlim	261369	P_5	0.4
DFreeKlim	261369	ndcg	0.6470000870767431
DFreeKlim	261499	bpref	0.8333333333333334
DFreeKlim	261499	recip_rank	0.5
DFreeKlim	261499	P_5	0.4
DFreeKlim	261499	ndcg	0.44817122103394047
DFreeKlim	261858	bpref	0.4
DFreeKlim	261858	recip_rank	1.0
DFreeKlim	261858	P_5	0.4
